"August 20, 2016 at 02:13AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"August 20, 2016 at 02:32AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"August 20, 2016 at 08:56AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"August 20, 2016 at 04:15PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"August 20, 2016 at 04:59PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"August 20, 2016 at 06:51PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"August 20, 2016 at 11:14PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"August 21, 2016 at 01:57PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"August 22, 2016 at 06:56PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"August 22, 2016 at 08:11PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"August 24, 2016 at 06:23PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"August 24, 2016 at 08:26PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"August 27, 2016 at 02:52AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"August 30, 2016 at 06:57PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"August 30, 2016 at 08:06PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"August 31, 2016 at 07:00PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"August 31, 2016 at 08:08PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 01, 2016 at 06:57PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 01, 2016 at 08:05PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 05, 2016 at 01:46AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 05, 2016 at 10:55AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 05, 2016 at 11:28AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 05, 2016 at 11:31PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 05, 2016 at 11:46PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 06, 2016 at 12:47AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 06, 2016 at 01:17AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 06, 2016 at 04:03AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 06, 2016 at 04:31AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 06, 2016 at 05:05PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 07, 2016 at 11:08PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 07, 2016 at 01:05PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 08, 2016 at 06:55PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 08, 2016 at 08:09PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 12, 2016 at 06:57PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 12, 2016 at 08:17PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 13, 2016 at 06:58PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 13, 2016 at 08:02PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 14, 2016 at 06:58PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 14, 2016 at 08:16PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 19, 2016 at 01:08AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 19, 2016 at 03:24AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 19, 2016 at 08:37AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 19, 2016 at 09:30AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 19, 2016 at 10:08AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 19, 2016 at 10:44AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 19, 2016 at 03:28PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 20, 2016 at 11:19PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 20, 2016 at 11:23PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 20, 2016 at 11:54PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 21, 2016 at 01:37AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 21, 2016 at 02:01AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 21, 2016 at 02:58AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 21, 2016 at 03:18AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 21, 2016 at 04:31AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 21, 2016 at 05:24AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 21, 2016 at 06:38AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 21, 2016 at 07:14AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 21, 2016 at 11:38PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 21, 2016 at 11:50PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 21, 2016 at 11:51PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 21, 2016 at 11:51PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 21, 2016 at 11:51PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 21, 2016 at 11:52PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 21, 2016 at 11:53PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 21, 2016 at 11:54PM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 21, 2016 at 11:54PM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 22, 2016 at 12:18AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 22, 2016 at 01:06AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 22, 2016 at 01:27AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 22, 2016 at 02:19AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 22, 2016 at 02:46AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 22, 2016 at 04:47AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 22, 2016 at 05:12AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 22, 2016 at 06:12AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 22, 2016 at 06:42AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 22, 2016 at 07:41AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 22, 2016 at 08:11AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 22, 2016 at 09:07AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 22, 2016 at 09:17AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 24, 2016 at 12:35AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 24, 2016 at 01:19AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 24, 2016 at 01:53AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 24, 2016 at 02:21AM",entered,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
"September 24, 2016 at 03:52AM",exited,"https://maps.google.com/?q=42.328037311538246,-71.09837415641404&z=19"
